geometry,min_lon,min_lat,max_lon,max_lat,streets_length_370
"POLYGON ((-13620507.999999998 6048831.999999998, -13620007.999999998 6048831.999999998, -13620007.999999998 6049332.000000001, -13620507.999999998 6049332.000000001, -13620507.999999998 6048831.999999998))",-122.35510513872214,47.6500509794693,-122.35061356230153,47.65307667393818,4911.837181500938
"POLYGON ((-13620507.999999998 6049332.000000001, -13620007.999999998 6049332.000000001, -13620007.999999998 6049831.999999999, -13620507.999999998 6049831.999999999, -13620507.999999998 6049332.000000001))",-122.35510513872214,47.65307667393818,-122.35061356230153,47.656102193107856,5549.697557813376
"POLYGON ((-13620507.999999998 6049831.999999999, -13620007.999999998 6049831.999999999, -13620007.999999998 6050331.999999999, -13620507.999999998 6050331.999999999, -13620507.999999998 6049831.999999999))",-122.35510513872214,47.656102193107856,-122.35061356230153,47.659127536980066,5603.731252842183
"POLYGON ((-13620507.999999998 6050331.999999999, -13620007.999999998 6050331.999999999, -13620007.999999998 6050831.999999999, -13620507.999999998 6050831.999999999, -13620507.999999998 6050331.999999999))",-122.35510513872214,47.659127536980066,-122.35061356230153,47.66215270555653,5932.901888247489
"POLYGON ((-13620507.999999998 6050831.999999999, -13620007.999999998 6050831.999999999, -13620007.999999998 6051332.000000001, -13620507.999999998 6051332.000000001, -13620507.999999998 6050831.999999999))",-122.35510513872214,47.66215270555653,-122.35061356230153,47.66517769883898,6052.344633423239
"POLYGON ((-13620507.999999998 6051332.000000001, -13620007.999999998 6051332.000000001, -13620007.999999998 6051832, -13620507.999999998 6051832, -13620507.999999998 6051332.000000001))",-122.35510513872214,47.66517769883898,-122.35061356230153,47.66820251682912,2752.2068934605677
"POLYGON ((-13620507.999999998 6051832, -13620007.999999998 6051832, -13620007.999999998 6052331.999999999, -13620507.999999998 6052331.999999999, -13620507.999999998 6051832))",-122.35510513872214,47.66820251682912,-122.35061356230153,47.67122715952869,2727.038066873851
"POLYGON ((-13620507.999999998 6052331.999999999, -13620007.999999998 6052331.999999999, -13620007.999999998 6052832, -13620507.999999998 6052832, -13620507.999999998 6052331.999999999))",-122.35510513872214,47.67122715952869,-122.35061356230153,47.67425162693943,6084.108599340288
"POLYGON ((-13620507.999999998 6052832, -13620007.999999998 6052832, -13620007.999999998 6053332.000000001, -13620507.999999998 6053332.000000001, -13620507.999999998 6052832))",-122.35510513872214,47.67425162693943,-122.35061356230153,47.677275919063064,5838.712462398115
"POLYGON ((-13620507.999999998 6053332.000000001, -13620007.999999998 6053332.000000001, -13620007.999999998 6053831.999999999, -13620507.999999998 6053831.999999999, -13620507.999999998 6053332.000000001))",-122.35510513872214,47.677275919063064,-122.35061356230153,47.68030003590131,4918.045880176496
"POLYGON ((-13620507.999999998 6053831.999999999, -13620007.999999998 6053831.999999999, -13620007.999999998 6054332.000000001, -13620507.999999998 6054332.000000001, -13620507.999999998 6053831.999999999))",-122.35510513872214,47.68030003590131,-122.35061356230153,47.683323977455935,5050.912947737561
"POLYGON ((-13620507.999999998 6054332.000000001, -13620007.999999998 6054332.000000001, -13620007.999999998 6054831.999999999, -13620507.999999998 6054831.999999999, -13620507.999999998 6054332.000000001))",-122.35510513872214,47.683323977455935,-122.35061356230153,47.68634774372864,5069.081742676749
"POLYGON ((-13620507.999999998 6054831.999999999, -13620007.999999998 6054831.999999999, -13620007.999999998 6055332, -13620507.999999998 6055332, -13620507.999999998 6054831.999999999))",-122.35510513872214,47.68634774372864,-122.35061356230153,47.689371334721194,5165.426462056211
"POLYGON ((-13620507.999999998 6055332, -13620007.999999998 6055332, -13620007.999999998 6055831.999999998, -13620507.999999998 6055831.999999998, -13620507.999999998 6055332))",-122.35510513872214,47.689371334721194,-122.35061356230153,47.69239475043532,4913.821702643625
"POLYGON ((-13620507.999999998 6055831.999999998, -13620007.999999998 6055831.999999998, -13620007.999999998 6056332, -13620507.999999998 6056332, -13620507.999999998 6055831.999999998))",-122.35510513872214,47.69239475043532,-122.35061356230153,47.69541799087277,4499.950413939951
"POLYGON ((-13620507.999999998 6056332, -13620007.999999998 6056332, -13620007.999999998 6056832, -13620507.999999998 6056832, -13620507.999999998 6056332))",-122.35510513872214,47.69541799087277,-122.35061356230153,47.698441056035286,4317.484920463397
"POLYGON ((-13620507.999999998 6056832, -13620007.999999998 6056832, -13620007.999999998 6057332.000000001, -13620507.999999998 6057332.000000001, -13620507.999999998 6056832))",-122.35510513872214,47.698441056035286,-122.35061356230153,47.701463945924615,4746.281217863077
"POLYGON ((-13620507.999999998 6057332.000000001, -13620007.999999998 6057332.000000001, -13620007.999999998 6057831.999999999, -13620507.999999998 6057831.999999999, -13620507.999999998 6057332.000000001))",-122.35510513872214,47.701463945924615,-122.35061356230153,47.70448666054249,5797.777839629839
"POLYGON ((-13620507.999999998 6057831.999999999, -13620007.999999998 6057831.999999999, -13620007.999999998 6058331.999999999, -13620507.999999998 6058331.999999999, -13620507.999999998 6057831.999999999))",-122.35510513872214,47.70448666054249,-122.35061356230153,47.70750919989069,4684.767345047674
"POLYGON ((-13620507.999999998 6058331.999999999, -13620007.999999998 6058331.999999999, -13620007.999999998 6058831.999999999, -13620507.999999998 6058831.999999999, -13620507.999999998 6058331.999999999))",-122.35510513872214,47.70750919989069,-122.35061356230153,47.710531563970946,4815.2296414566235
"POLYGON ((-13620507.999999998 6058831.999999999, -13620007.999999998 6058831.999999999, -13620007.999999998 6059332, -13620507.999999998 6059332, -13620507.999999998 6058831.999999999))",-122.35510513872214,47.710531563970946,-122.35061356230153,47.71355375278502,4503.094373946612
"POLYGON ((-13620507.999999998 6059332, -13620007.999999998 6059332, -13620007.999999998 6059831.999999998, -13620507.999999998 6059831.999999998, -13620507.999999998 6059332))",-122.35510513872214,47.71355375278502,-122.35061356230153,47.71657576633466,4346.986841363189
"POLYGON ((-13620507.999999998 6059831.999999998, -13620007.999999998 6059831.999999998, -13620007.999999998 6060331.999999998, -13620507.999999998 6060331.999999998, -13620507.999999998 6059831.999999998))",-122.35510513872214,47.71657576633466,-122.35061356230153,47.71959760462163,4710.713544033351
"POLYGON ((-13620507.999999998 6060331.999999998, -13620007.999999998 6060331.999999998, -13620007.999999998 6060831.999999999, -13620507.999999998 6060831.999999999, -13620507.999999998 6060331.999999998))",-122.35510513872214,47.71959760462163,-122.35061356230153,47.72261926764769,4539.989132821583
"POLYGON ((-13620507.999999998 6060831.999999999, -13620007.999999998 6060831.999999999, -13620007.999999998 6061331.999999998, -13620507.999999998 6061331.999999998, -13620507.999999998 6060831.999999999))",-122.35510513872214,47.72261926764769,-122.35061356230153,47.725640755414595,2364.8143986133337
"POLYGON ((-13620507.999999998 6061331.999999998, -13620007.999999998 6061331.999999998, -13620007.999999998 6061832, -13620507.999999998 6061832, -13620507.999999998 6061331.999999998))",-122.35510513872214,47.725640755414595,-122.35061356230153,47.72866206792412,1898.9742541814699
"POLYGON ((-13620507.999999998 6061832, -13620007.999999998 6061832, -13620007.999999998 6062332, -13620507.999999998 6062332, -13620507.999999998 6061832))",-122.35510513872214,47.72866206792412,-122.35061356230153,47.731683205178015,3129.7437800724456
"POLYGON ((-13620507.999999998 6062332, -13620007.999999998 6062332, -13620007.999999998 6062831.999999999, -13620507.999999998 6062831.999999999, -13620507.999999998 6062332))",-122.35510513872214,47.731683205178015,-122.35061356230153,47.73470416717805,4186.788952860495
"POLYGON ((-13620007.999999998 6023331.999999999, -13619507.999999998 6023331.999999999, -13619507.999999998 6023832, -13620007.999999998 6023832, -13620007.999999998 6023331.999999999))",-122.35061356230153,47.495508075116945,-122.34612198588094,47.49854271208219,4713.459901520702
"POLYGON ((-13620007.999999998 6023832, -13619507.999999998 6023832, -13619507.999999998 6024332, -13620007.999999998 6024332, -13620007.999999998 6023832))",-122.35061356230153,47.49854271208219,-122.34612198588094,47.50157717366297,4389.298809196429
"POLYGON ((-13620007.999999998 6024332, -13619507.999999998 6024332, -13619507.999999998 6024832, -13620007.999999998 6024832, -13620007.999999998 6024332))",-122.35061356230153,47.50157717366297,-122.34612198588094,47.50461145986092,3417.4267340852357
"POLYGON ((-13620007.999999998 6024832, -13619507.999999998 6024832, -13619507.999999998 6025331.999999999, -13620007.999999998 6025331.999999999, -13620007.999999998 6024832))",-122.35061356230153,47.50461145986092,-122.34612198588094,47.507645570677646,3135.0733023208177
"POLYGON ((-13620007.999999998 6025331.999999999, -13619507.999999998 6025331.999999999, -13619507.999999998 6025831.999999999, -13620007.999999998 6025831.999999999, -13620007.999999998 6025331.999999999))",-122.35061356230153,47.507645570677646,-122.34612198588094,47.5106795061148,3070.7650589927875
"POLYGON ((-13620007.999999998 6025831.999999999, -13619507.999999998 6025831.999999999, -13619507.999999998 6026332, -13620007.999999998 6026332, -13620007.999999998 6025831.999999999))",-122.35061356230153,47.5106795061148,-122.34612198588094,47.513713266174,4490.526141180811
"POLYGON ((-13620007.999999998 6026332, -13619507.999999998 6026332, -13619507.999999998 6026832, -13620007.999999998 6026832, -13620007.999999998 6026332))",-122.35061356230153,47.513713266174,-122.34612198588094,47.51674685085688,5106.549701882431
"POLYGON ((-13620007.999999998 6026832, -13619507.999999998 6026832, -13619507.999999998 6027332.000000001, -13620007.999999998 6027332.000000001, -13620007.999999998 6026832))",-122.35061356230153,47.51674685085688,-122.34612198588094,47.51978026016509,4145.975327660315
"POLYGON ((-13620007.999999998 6027332.000000001, -13619507.999999998 6027332.000000001, -13619507.999999998 6027831.999999999, -13620007.999999998 6027831.999999999, -13620007.999999998 6027332.000000001))",-122.35061356230153,47.51978026016509,-122.34612198588094,47.52281349410024,4556.152363377802
"POLYGON ((-13620007.999999998 6027831.999999999, -13619507.999999998 6027831.999999999, -13619507.999999998 6028332.000000001, -13620007.999999998 6028332.000000001, -13620007.999999998 6027831.999999999))",-122.35061356230153,47.52281349410024,-122.34612198588094,47.52584655266399,4288.326911304639
"POLYGON ((-13620007.999999998 6028332.000000001, -13619507.999999998 6028332.000000001, -13619507.999999998 6028831.999999998, -13620007.999999998 6028831.999999998, -13620007.999999998 6028332.000000001))",-122.35061356230153,47.52584655266399,-122.34612198588094,47.52887943585797,3914.740980268921
"POLYGON ((-13620007.999999998 6028831.999999998, -13619507.999999998 6028831.999999998, -13619507.999999998 6029331.999999999, -13620007.999999998 6029331.999999999, -13620007.999999998 6028831.999999998))",-122.35061356230153,47.52887943585797,-122.34612198588094,47.531912143683826,4520.777890378826
"POLYGON ((-13620007.999999998 6029331.999999999, -13619507.999999998 6029331.999999999, -13619507.999999998 6029831.999999999, -13620007.999999998 6029831.999999999, -13620007.999999998 6029331.999999999))",-122.35061356230153,47.531912143683826,-122.34612198588094,47.5349446761432,4651.701257298595
"POLYGON ((-13620007.999999998 6029831.999999999, -13619507.999999998 6029831.999999999, -13619507.999999998 6030331.999999999, -13620007.999999998 6030331.999999999, -13620007.999999998 6029831.999999999))",-122.35061356230153,47.5349446761432,-122.34612198588094,47.537977033237745,2764.23557440986
"POLYGON ((-13620007.999999998 6030331.999999999, -13619507.999999998 6030331.999999999, -13619507.999999998 6030831.999999998, -13620007.999999998 6030831.999999998, -13620007.999999998 6030331.999999999))",-122.35061356230153,47.537977033237745,-122.34612198588094,47.54100921496909,1615.5520883252507
"POLYGON ((-13620007.999999998 6030831.999999998, -13619507.999999998 6030831.999999998, -13619507.999999998 6031331.999999999, -13620007.999999998 6031331.999999999, -13620007.999999998 6030831.999999998))",-122.35061356230153,47.54100921496909,-122.34612198588094,47.5440412213389,666.0754364141943
"POLYGON ((-13620007.999999998 6031331.999999999, -13619507.999999998 6031331.999999999, -13619507.999999998 6031831.999999999, -13620007.999999998 6031831.999999999, -13620007.999999998 6031331.999999999))",-122.35061356230153,47.5440412213389,-122.34612198588094,47.547073052348836,371.9972216028433
"POLYGON ((-13620007.999999998 6031831.999999999, -13619507.999999998 6031831.999999999, -13619507.999999998 6032332, -13620007.999999998 6032332, -13620007.999999998 6031831.999999999))",-122.35061356230153,47.547073052348836,-122.34612198588094,47.55010470800053,936.6524217462656
"POLYGON ((-13620007.999999998 6032332, -13619507.999999998 6032332, -13619507.999999998 6032831.999999999, -13620007.999999998 6032831.999999999, -13620007.999999998 6032332))",-122.35061356230153,47.55010470800053,-122.34612198588094,47.55313618829565,856.4903715841147
"POLYGON ((-13620007.999999998 6032831.999999999, -13619507.999999998 6032831.999999999, -13619507.999999998 6033331.999999999, -13620007.999999998 6033331.999999999, -13620007.999999998 6032831.999999999))",-122.35061356230153,47.55313618829565,-122.34612198588094,47.556167493235854,757.1740898845433
"POLYGON ((-13620007.999999998 6033331.999999999, -13619507.999999998 6033331.999999999, -13619507.999999998 6033831.999999998, -13620007.999999998 6033831.999999998, -13620007.999999998 6033331.999999999))",-122.35061356230153,47.556167493235854,-122.34612198588094,47.559198622822784,481.2464993779599
"POLYGON ((-13620007.999999998 6033831.999999998, -13619507.999999998 6033831.999999998, -13619507.999999998 6034331.999999998, -13620007.999999998 6034331.999999998, -13620007.999999998 6033831.999999998))",-122.35061356230153,47.559198622822784,-122.34612198588094,47.56222957705812,0.0
"POLYGON ((-13620007.999999998 6034331.999999998, -13619507.999999998 6034331.999999998, -13619507.999999998 6034831.999999999, -13620007.999999998 6034831.999999999, -13620007.999999998 6034331.999999998))",-122.35061356230153,47.56222957705812,-122.34612198588094,47.56526035594352,275.6281079736438
"POLYGON ((-13620007.999999998 6034831.999999999, -13619507.999999998 6034831.999999999, -13619507.999999998 6035332, -13620007.999999998 6035332, -13620007.999999998 6034831.999999999))",-122.35061356230153,47.56526035594352,-122.34612198588094,47.56829095948065,74.60948134629882
"POLYGON ((-13620007.999999998 6035332, -13619507.999999998 6035332, -13619507.999999998 6035831.999999999, -13620007.999999998 6035831.999999999, -13620007.999999998 6035332))",-122.35061356230153,47.56829095948065,-122.34612198588094,47.57132138767117,4976.263963984156
"POLYGON ((-13620007.999999998 6035831.999999999, -13619507.999999998 6035831.999999999, -13619507.999999998 6036332, -13620007.999999998 6036332, -13620007.999999998 6035831.999999999))",-122.35061356230153,47.57132138767117,-122.34612198588094,47.57435164051675,3993.804779080016
"POLYGON ((-13620007.999999998 6036332, -13619507.999999998 6036332, -13619507.999999998 6036832, -13620007.999999998 6036832, -13620007.999999998 6036332))",-122.35061356230153,47.57435164051675,-122.34612198588094,47.57738171801906,0.0
"POLYGON ((-13620007.999999998 6036832, -13619507.999999998 6036832, -13619507.999999998 6037331.999999999, -13620007.999999998 6037331.999999999, -13620007.999999998 6036832))",-122.35061356230153,47.57738171801906,-122.34612198588094,47.580411620179774,227.0794147802707
"POLYGON ((-13620007.999999998 6037331.999999999, -13619507.999999998 6037331.999999999, -13619507.999999998 6037832, -13620007.999999998 6037832, -13620007.999999998 6037331.999999999))",-122.35061356230153,47.580411620179774,-122.34612198588094,47.58344134700057,660.1016710565692
"POLYGON ((-13620007.999999998 6037832, -13619507.999999998 6037832, -13619507.999999998 6038332, -13620007.999999998 6038332, -13620007.999999998 6037832))",-122.35061356230153,47.58344134700057,-122.34612198588094,47.58647089848312,467.5166154596455
"POLYGON ((-13620007.999999998 6038332, -13619507.999999998 6038332, -13619507.999999998 6038832, -13620007.999999998 6038832, -13620007.999999998 6038332))",-122.35061356230153,47.58647089848312,-122.34612198588094,47.589500274629096,109.92007106645285
"POLYGON ((-13620007.999999998 6038832, -13619507.999999998 6038832, -13619507.999999998 6039331.999999999, -13620007.999999998 6039331.999999999, -13620007.999999998 6038832))",-122.35061356230153,47.589500274629096,-122.34612198588094,47.59252947544019,0.0
"POLYGON ((-13620007.999999998 6039331.999999999, -13619507.999999998 6039331.999999999, -13619507.999999998 6039831.999999999, -13620007.999999998 6039831.999999999, -13620007.999999998 6039331.999999999))",-122.35061356230153,47.59252947544019,-122.34612198588094,47.59555850091807,0.0
"POLYGON ((-13620007.999999998 6039831.999999999, -13619507.999999998 6039831.999999999, -13619507.999999998 6040331.999999998, -13620007.999999998 6040331.999999998, -13620007.999999998 6039831.999999999))",-122.35061356230153,47.59555850091807,-122.34612198588094,47.598587351064424,0.0
"POLYGON ((-13620007.999999998 6040331.999999998, -13619507.999999998 6040331.999999998, -13619507.999999998 6040831.999999999, -13620007.999999998 6040831.999999999, -13620007.999999998 6040331.999999998))",-122.35061356230153,47.598587351064424,-122.34612198588094,47.60161602588094,438.1741445106777
"POLYGON ((-13620007.999999998 6040831.999999999, -13619507.999999998 6040831.999999999, -13619507.999999998 6041332, -13620007.999999998 6041332, -13620007.999999998 6040831.999999999))",-122.35061356230153,47.60161602588094,-122.34612198588094,47.60464452536931,1344.9266890177084
"POLYGON ((-13620007.999999998 6041332, -13619507.999999998 6041332, -13619507.999999998 6041832, -13620007.999999998 6041832, -13620007.999999998 6041332))",-122.35061356230153,47.60464452536931,-122.34612198588094,47.60767284953121,0.0
"POLYGON ((-13620007.999999998 6041832, -13619507.999999998 6041832, -13619507.999999998 6042332, -13620007.999999998 6042332, -13620007.999999998 6041832))",-122.35061356230153,47.60767284953121,-122.34612198588094,47.610700998368344,541.0772466736457
"POLYGON ((-13620007.999999998 6042332, -13619507.999999998 6042332, -13619507.999999998 6042832, -13620007.999999998 6042832, -13620007.999999998 6042332))",-122.35061356230153,47.610700998368344,-122.34612198588094,47.61372897188239,5456.181368723292
"POLYGON ((-13620007.999999998 6042832, -13619507.999999998 6042832, -13619507.999999998 6043332, -13620007.999999998 6043332, -13620007.999999998 6042832))",-122.35061356230153,47.61372897188239,-122.34612198588094,47.61675677007505,8619.018308156665
"POLYGON ((-13620007.999999998 6043332, -13619507.999999998 6043332, -13619507.999999998 6043831.999999999, -13620007.999999998 6043831.999999999, -13620007.999999998 6043332))",-122.35061356230153,47.61675677007505,-122.34612198588094,47.61978439294802,8084.375366129967
"POLYGON ((-13620007.999999998 6043831.999999999, -13619507.999999998 6043831.999999999, -13619507.999999998 6044331.999999998, -13620007.999999998 6044331.999999998, -13620007.999999998 6043831.999999999))",-122.35061356230153,47.61978439294802,-122.34612198588094,47.622811840503,3834.474775046842
"POLYGON ((-13620007.999999998 6044331.999999998, -13619507.999999998 6044331.999999998, -13619507.999999998 6044831.999999999, -13620007.999999998 6044831.999999999, -13620007.999999998 6044331.999999998))",-122.35061356230153,47.622811840503,-122.34612198588094,47.62583911274169,4028.5551926306707
"POLYGON ((-13620007.999999998 6044831.999999999, -13619507.999999998 6044831.999999999, -13619507.999999998 6045331.999999999, -13620007.999999998 6045331.999999999, -13620007.999999998 6044831.999999999))",-122.35061356230153,47.62583911274169,-122.34612198588094,47.62886620966579,7460.261107941927
"POLYGON ((-13620007.999999998 6045331.999999999, -13619507.999999998 6045331.999999999, -13619507.999999998 6045831.999999999, -13620007.999999998 6045831.999999999, -13620007.999999998 6045331.999999999))",-122.35061356230153,47.62886620966579,-122.34612198588094,47.631893131276996,6206.481663602948
"POLYGON ((-13620007.999999998 6045831.999999999, -13619507.999999998 6045831.999999999, -13619507.999999998 6046331.999999999, -13620007.999999998 6046331.999999999, -13620007.999999998 6045831.999999999))",-122.35061356230153,47.631893131276996,-122.34612198588094,47.63491987757703,5524.5501937560075
"POLYGON ((-13620007.999999998 6046331.999999999, -13619507.999999998 6046331.999999999, -13619507.999999998 6046831.999999998, -13620007.999999998 6046831.999999998, -13620007.999999998 6046331.999999999))",-122.35061356230153,47.63491987757703,-122.34612198588094,47.63794644856758,5574.608421029443
"POLYGON ((-13620007.999999998 6046831.999999998, -13619507.999999998 6046831.999999998, -13619507.999999998 6047332, -13620007.999999998 6047332, -13620007.999999998 6046831.999999998))",-122.35061356230153,47.63794644856758,-122.34612198588094,47.640972844250385,6670.797879075369
"POLYGON ((-13620007.999999998 6047332, -13619507.999999998 6047332, -13619507.999999998 6047831.999999999, -13620007.999999998 6047831.999999999, -13620007.999999998 6047332))",-122.35061356230153,47.640972844250385,-122.34612198588094,47.643999064627124,6859.037965925244
"POLYGON ((-13620007.999999998 6047831.999999999, -13619507.999999998 6047831.999999999, -13619507.999999998 6048332, -13620007.999999998 6048332, -13620007.999999998 6047831.999999999))",-122.35061356230153,47.643999064627124,-122.34612198588094,47.647025109699534,5418.267790989841
"POLYGON ((-13620007.999999998 6048332, -13619507.999999998 6048332, -13619507.999999998 6048831.999999998, -13620007.999999998 6048831.999999998, -13620007.999999998 6048332))",-122.35061356230153,47.647025109699534,-122.34612198588094,47.6500509794693,4829.248763881957
"POLYGON ((-13620007.999999998 6048831.999999998, -13619507.999999998 6048831.999999998, -13619507.999999998 6049332.000000001, -13620007.999999998 6049332.000000001, -13620007.999999998 6048831.999999998))",-122.35061356230153,47.6500509794693,-122.34612198588094,47.65307667393818,8167.641285337762
"POLYGON ((-13620007.999999998 6049332.000000001, -13619507.999999998 6049332.000000001, -13619507.999999998 6049831.999999999, -13620007.999999998 6049831.999999999, -13620007.999999998 6049332.000000001))",-122.35061356230153,47.65307667393818,-122.34612198588094,47.656102193107856,6917.610014376284
"POLYGON ((-13620007.999999998 6049831.999999999, -13619507.999999998 6049831.999999999, -13619507.999999998 6050331.999999999, -13620007.999999998 6050331.999999999, -13620007.999999998 6049831.999999999))",-122.35061356230153,47.656102193107856,-122.34612198588094,47.659127536980066,6513.553829135123
"POLYGON ((-13620007.999999998 6050331.999999999, -13619507.999999998 6050331.999999999, -13619507.999999998 6050831.999999999, -13620007.999999998 6050831.999999999, -13620007.999999998 6050331.999999999))",-122.35061356230153,47.659127536980066,-122.34612198588094,47.66215270555653,8059.012759391393
"POLYGON ((-13620007.999999998 6050831.999999999, -13619507.999999998 6050831.999999999, -13619507.999999998 6051332.000000001, -13620007.999999998 6051332.000000001, -13620007.999999998 6050831.999999999))",-122.35061356230153,47.66215270555653,-122.34612198588094,47.66517769883898,7859.11611458271
"POLYGON ((-13620007.999999998 6051332.000000001, -13619507.999999998 6051332.000000001, -13619507.999999998 6051832, -13620007.999999998 6051832, -13620007.999999998 6051332.000000001))",-122.35061356230153,47.66517769883898,-122.34612198588094,47.66820251682912,2767.582255489013
"POLYGON ((-13620007.999999998 6051832, -13619507.999999998 6051832, -13619507.999999998 6052331.999999999, -13620007.999999998 6052331.999999999, -13620007.999999998 6051832))",-122.35061356230153,47.66820251682912,-122.34612198588094,47.67122715952869,1994.2178917594222
"POLYGON ((-13620007.999999998 6052331.999999999, -13619507.999999998 6052331.999999999, -13619507.999999998 6052832, -13620007.999999998 6052832, -13620007.999999998 6052331.999999999))",-122.35061356230153,47.67122715952869,-122.34612198588094,47.67425162693943,6370.96443435231
"POLYGON ((-13620007.999999998 6052832, -13619507.999999998 6052832, -13619507.999999998 6053332.000000001, -13620007.999999998 6053332.000000001, -13620007.999999998 6052832))",-122.35061356230153,47.67425162693943,-122.34612198588094,47.677275919063064,6902.495873160742
"POLYGON ((-13620007.999999998 6053332.000000001, -13619507.999999998 6053332.000000001, -13619507.999999998 6053831.999999999, -13620007.999999998 6053831.999999999, -13620007.999999998 6053332.000000001))",-122.35061356230153,47.677275919063064,-122.34612198588094,47.68030003590131,5194.432093217069
"POLYGON ((-13620007.999999998 6053831.999999999, -13619507.999999998 6053831.999999999, -13619507.999999998 6054332.000000001, -13620007.999999998 6054332.000000001, -13620007.999999998 6053831.999999999))",-122.35061356230153,47.68030003590131,-122.34612198588094,47.683323977455935,4988.44398848677
"POLYGON ((-13620007.999999998 6054332.000000001, -13619507.999999998 6054332.000000001, -13619507.999999998 6054831.999999999, -13620007.999999998 6054831.999999999, -13620007.999999998 6054332.000000001))",-122.35061356230153,47.683323977455935,-122.34612198588094,47.68634774372864,4834.0676335681965
"POLYGON ((-13620007.999999998 6054831.999999999, -13619507.999999998 6054831.999999999, -13619507.999999998 6055332, -13620007.999999998 6055332, -13620007.999999998 6054831.999999999))",-122.35061356230153,47.68634774372864,-122.34612198588094,47.689371334721194,4940.244744441056
"POLYGON ((-13620007.999999998 6055332, -13619507.999999998 6055332, -13619507.999999998 6055831.999999998, -13620007.999999998 6055831.999999998, -13620007.999999998 6055332))",-122.35061356230153,47.689371334721194,-122.34612198588094,47.69239475043532,4937.78054131066
"POLYGON ((-13620007.999999998 6055831.999999998, -13619507.999999998 6055831.999999998, -13619507.999999998 6056332, -13620007.999999998 6056332, -13620007.999999998 6055831.999999998))",-122.35061356230153,47.69239475043532,-122.34612198588094,47.69541799087277,4854.708216828043
"POLYGON ((-13620007.999999998 6056332, -13619507.999999998 6056332, -13619507.999999998 6056832, -13620007.999999998 6056832, -13620007.999999998 6056332))",-122.35061356230153,47.69541799087277,-122.34612198588094,47.698441056035286,4292.655585024644
"POLYGON ((-13620007.999999998 6056832, -13619507.999999998 6056832, -13619507.999999998 6057332.000000001, -13620007.999999998 6057332.000000001, -13620007.999999998 6056832))",-122.35061356230153,47.698441056035286,-122.34612198588094,47.701463945924615,4349.218536866997
"POLYGON ((-13620007.999999998 6057332.000000001, -13619507.999999998 6057332.000000001, -13619507.999999998 6057831.999999999, -13620007.999999998 6057831.999999999, -13620007.999999998 6057332.000000001))",-122.35061356230153,47.701463945924615,-122.34612198588094,47.70448666054249,5341.270451518745
"POLYGON ((-13620007.999999998 6057831.999999999, -13619507.999999998 6057831.999999999, -13619507.999999998 6058331.999999999, -13620007.999999998 6058331.999999999, -13620007.999999998 6057831.999999999))",-122.35061356230153,47.70448666054249,-122.34612198588094,47.70750919989069,4848.226306046483
"POLYGON ((-13620007.999999998 6058331.999999999, -13619507.999999998 6058331.999999999, -13619507.999999998 6058831.999999999, -13620007.999999998 6058831.999999999, -13620007.999999998 6058331.999999999))",-122.35061356230153,47.70750919989069,-122.34612198588094,47.710531563970946,2621.040707385897
"POLYGON ((-13620007.999999998 6058831.999999999, -13619507.999999998 6058831.999999999, -13619507.999999998 6059332, -13620007.999999998 6059332, -13620007.999999998 6058831.999999999))",-122.35061356230153,47.710531563970946,-122.34612198588094,47.71355375278502,1719.6517732729
"POLYGON ((-13620007.999999998 6059332, -13619507.999999998 6059332, -13619507.999999998 6059831.999999998, -13620007.999999998 6059831.999999998, -13620007.999999998 6059332))",-122.35061356230153,47.71355375278502,-122.34612198588094,47.71657576633466,2189.810834180104
"POLYGON ((-13620007.999999998 6059831.999999998, -13619507.999999998 6059831.999999998, -13619507.999999998 6060331.999999998, -13620007.999999998 6060331.999999998, -13620007.999999998 6059831.999999998))",-122.35061356230153,47.71657576633466,-122.34612198588094,47.71959760462163,2421.987857139196
"POLYGON ((-13620007.999999998 6060331.999999998, -13619507.999999998 6060331.999999998, -13619507.999999998 6060831.999999999, -13620007.999999998 6060831.999999999, -13620007.999999998 6060331.999999998))",-122.35061356230153,47.71959760462163,-122.34612198588094,47.72261926764769,3421.9216318130257
"POLYGON ((-13620007.999999998 6060831.999999999, -13619507.999999998 6060831.999999999, -13619507.999999998 6061331.999999998, -13620007.999999998 6061331.999999998, -13620007.999999998 6060831.999999999))",-122.35061356230153,47.72261926764769,-122.34612198588094,47.725640755414595,2170.803165307862
"POLYGON ((-13620007.999999998 6061331.999999998, -13619507.999999998 6061331.999999998, -13619507.999999998 6061832, -13620007.999999998 6061832, -13620007.999999998 6061331.999999998))",-122.35061356230153,47.725640755414595,-122.34612198588094,47.72866206792412,2033.3426467830457
"POLYGON ((-13620007.999999998 6061832, -13619507.999999998 6061832, -13619507.999999998 6062332, -13620007.999999998 6062332, -13620007.999999998 6061832))",-122.35061356230153,47.72866206792412,-122.34612198588094,47.731683205178015,2022.7060112886113
"POLYGON ((-13620007.999999998 6062332, -13619507.999999998 6062332, -13619507.999999998 6062831.999999999, -13620007.999999998 6062831.999999999, -13620007.999999998 6062332))",-122.35061356230153,47.731683205178015,-122.34612198588094,47.73470416717805,2894.435956534414
